"ID";"NederlandseEconomie";"Perioden";"CO2_1";"N2O_2";"CH4_3";"BroeikasgasEquivalent_4";"NOx_5";"SO2_6";"NH3_7";"ZuurEquivalent_8";"CFK12Equivalent_9";"CO_10";"NMVOS_11";"PM10_12"
"1196";"386300 ";"2016JJ00";"11658";"0.4";"0.1";"11785";"57.3";"6.8";"0";"1.5";"0";"14.3";"1.5";"0.2"
"1197";"386300 ";"2017JJ00";"11556";"0.4";"0.1";"11684";"56.8";"6.8";"0";"1.4";"0";"14";"1.4";"0.2"
"1198";"386300 ";"2018JJ00";"11546";"0.4";"0.1";"11674";"57.3";"6.7";"0";"1.5";"0";"14.2";"1.5";"0.2"
"1199";"386300 ";"2019JJ00";"11523";"0.4";"0.1";"11650";"58.4";"6.7";"0";"1.5";"0";"14";"1.4";"0.2"
"1200";"386800 ";"1990JJ00";"780";"0";"0.2";"787";"10.8";"0.9";"0";"0.3";"32.8";"4.7";"19.3";"2.5"
"1201";"386800 ";"1991JJ00";"800";"0";"0.2";"806";"10.6";"0.7";"0";"0.3";"26.5";"4.5";"17.4";"2.4"
"1202";"386800 ";"1992JJ00";"794";"0";"0.2";"801";"10.3";"0.7";"0";"0.2";"20.1";"4.3";"15.5";"2.3"
"1203";"386800 ";"1993JJ00";"826";"0";"0.2";"833";"10.3";"0.7";"0";"0.2";"13.8";"4.2";"13.8";"2.2"
"1204";"386800 ";"1994JJ00";"821";"0";"0.2";"828";"10";"0.7";"0";"0.2";"7.5";"4";"12";"2.1"
"1205";"386800 ";"1995JJ00";"835";"0";"0.2";"842";"9.8";"0.7";"0";"0.2";"1.1";"3.8";"10.2";"1.9"
"1206";"386800 ";"1996JJ00";"860";"0";"0.2";"868";"9.6";"0.5";"0";"0.2";"0.9";"3.6";"8.5";"1.8"
"1207";"386800 ";"1997JJ00";"828";"0";"0.2";"835";"9.1";"0.2";"0";"0.2";"0.6";"3.3";"6.3";"1.8"
"1208";"386800 ";"1998JJ00";"819";"0";"0.2";"826";"8.7";"0.2";"0";"0.2";"0.3";"3";"6.7";"1.6"
"1209";"386800 ";"1999JJ00";"825";"0";"0.2";"832";"8.7";"0.2";"0";"0.2";"0.2";"3";"5.7";"1.6"
"1210";"386800 ";"2000JJ00";"813";"0";"0.2";"819";"8.5";"0.1";"0";"0.2";"0.1";"2.7";"4.6";"1.5"
"1211";"386800 ";"2001JJ00";"813";"0";"0.1";"819";"8";"0";"0";"0.2";"0";"2.5";"4.4";"1.4"
"1212";"386800 ";"2002JJ00";"826";"0";"0.1";"832";"8";"0";"0";"0.2";"0";"2.6";"4.3";"1.3"
"1213";"386800 ";"2003JJ00";"839";"0";"0.1";"845";"7.8";"0";"0";"0.2";"0";"2.5";"4.1";"1.2"
"1214";"386800 ";"2004JJ00";"848";"0";"0.1";"853";"7.3";"0";"0";"0.2";"0";"2.3";"2.7";"1.1"
"1215";"386800 ";"2005JJ00";"836";"0";"0.1";"842";"7";"0";"0";"0.2";"0";"2.2";"6.7";"1.1"
"1216";"386800 ";"2006JJ00";"834";"0";"0.1";"839";"6.6";"0";"0";"0.1";"0";"2";"8";"1"
"1217";"386800 ";"2007JJ00";"834";"0";"0.1";"840";"6.4";"0";"0";"0.1";"0";"1.9";"8.4";"1.1"
"1218";"386800 ";"2008JJ00";"856";"0";"0.1";"863";"6.1";"0";"0";"0.1";"0";"1.9";"8.2";"1.1"
"1219";"386800 ";"2009JJ00";"874";"0";"0.1";"882";"5.8";"0";"0";"0.1";"0";"1.8";"7.5";"1"
"1220";"386800 ";"2010JJ00";"954";"0";"0.1";"963";"5.4";"0";"0";"0.1";"0";"1.7";"7.9";"1"
"1221";"386800 ";"2011JJ00";"961";"0";"0.1";"970";"5.2";"0";"0";"0.1";"0";"1.7";"8.1";"1"
"1222";"386800 ";"2012JJ00";"940";"0";"0.1";"950";"4.6";"0";"0";"0.1";"0";"1.5";"8";"0.9"
"1223";"386800 ";"2013JJ00";"942";"0";"0.1";"952";"4.2";"0";"0";"0.1";"0";"1.4";"7.9";"0.9"
"1224";"386800 ";"2014JJ00";"873";"0";"0.1";"884";"3.6";"0";"0";"0.1";"0";"1.3";"8";"1"
"1225";"386800 ";"2015JJ00";"883";"0";"0.1";"892";"3.2";"0";"0";"0.1";"0";"1.2";"8";"0.9"
"1226";"386800 ";"2016JJ00";"848";"0";"0.1";"858";"3";"0";"0";"0.1";"0";"1.2";"8.2";"0.9"
"1227";"386800 ";"2017JJ00";"879";"0";"0.1";"890";"2.7";"0";"0";"0.1";"0";"1.2";"8.4";"0.8"
"1228";"386800 ";"2018JJ00";"921";"0";"0.1";"932";"2.6";"0";"0";"0.1";"0";"1.2";"8.4";"0.8"
"1229";"386800 ";"2019JJ00";"907";"0";"0.1";"918";"2.5";"0";"0";"0.1";"0";"1.2";"8.4";"0.8"
"1230";"388400 ";"1990JJ00";"80";"0";"0";"81";"0.8";"0.1";"0";"0";"21.1";"1";"0.4";"0.1"
"1231";"388400 ";"1991JJ00";"85";"0";"0";"86";"0.8";"0.1";"0";"0";"17.1";"0.9";"0.4";"0.1"
"1232";"388400 ";"1992JJ00";"88";"0";"0";"88";"0.8";"0.1";"0";"0";"13";"0.9";"0.3";"0.1"
"1233";"388400 ";"1993JJ00";"93";"0";"0";"94";"0.8";"0.1";"0";"0";"9";"0.8";"0.3";"0.1"
"1234";"388400 ";"1994JJ00";"93";"0";"0";"94";"0.7";"0.1";"0";"0";"4.9";"0.7";"0.3";"0.1"
"1235";"388400 ";"1995JJ00";"95";"0";"0";"96";"0.7";"0.1";"0";"0";"0.8";"0.7";"0.2";"0"
"1236";"388400 ";"1996JJ00";"101";"0";"0";"102";"0.7";"0.1";"0";"0";"0.7";"0.6";"0.2";"0"
"1237";"388400 ";"1997JJ00";"100";"0";"0";"101";"0.6";"0";"0";"0";"0.5";"0.6";"0.2";"0"
"1238";"388400 ";"1998JJ00";"104";"0";"0";"105";"0.6";"0";"0";"0";"0.2";"0.5";"0.2";"0"
"1239";"388400 ";"1999JJ00";"110";"0";"0";"111";"0.6";"0";"0";"0";"0.1";"0.5";"0.2";"0"
"1240";"388400 ";"2000JJ00";"111";"0";"0";"112";"0.7";"0";"0";"0";"0";"0.4";"0.2";"0"
"1241";"388400 ";"2001JJ00";"120";"0";"0";"121";"0.7";"0";"0";"0";"0";"0.5";"0.2";"0"
"1242";"388400 ";"2002JJ00";"121";"0";"0";"122";"0.7";"0";"0";"0";"0";"0.4";"0.1";"0"
"1243";"388400 ";"2003JJ00";"123";"0";"0";"124";"0.7";"0";"0";"0";"0";"0.4";"0.1";"0"
"1244";"388400 ";"2004JJ00";"128";"0";"0";"129";"0.7";"0";"0";"0";"0";"0.4";"0.1";"0"
"1245";"388400 ";"2005JJ00";"126";"0";"0";"127";"0.7";"0";"0";"0";"0";"0.4";"0.1";"0"
"1246";"388400 ";"2006JJ00";"124";"0";"0";"125";"0.7";"0";"0";"0";"0";"0.4";"0.1";"0"
"1247";"388400 ";"2007JJ00";"122";"0";"0";"123";"0.7";"0";"0";"0";"0";"0.4";"0.1";"0"
"1248";"388400 ";"2008JJ00";"123";"0";"0";"124";"0.7";"0";"0";"0";"0";"0.4";"0.1";"0"
"1249";"388400 ";"2009JJ00";"120";"0";"0";"121";"0.6";"0";"0";"0";"0";"0.4";"0.1";"0"
"1250";"388400 ";"2010JJ00";"127";"0";"0";"129";"0.6";"0";"0";"0";"0";"0.3";"0.1";"0"
"1251";"388400 ";"2011JJ00";"130";"0";"0";"131";"0.6";"0";"0";"0";"0";"0.3";"0.1";"0"
"1252";"388400 ";"2012JJ00";"126";"0";"0";"127";"0.5";"0";"0";"0";"0";"0.3";"0.1";"0"
"1253";"388400 ";"2013JJ00";"128";"0";"0";"129";"0.5";"0";"0";"0";"0";"0.3";"0.1";"0"
"1254";"388400 ";"2014JJ00";"126";"0";"0";"127";"0.5";"0";"0";"0";"0";"0.3";"0.1";"0"
"1255";"388400 ";"2015JJ00";"132";"0";"0";"133";"0.5";"0";"0";"0";"0";"0.2";"0.1";"0"
"1256";"388400 ";"2016JJ00";"130";"0";"0";"131";"0.5";"0";"0";"0";"0";"0.2";"0.1";"0"
"1257";"388400 ";"2017JJ00";"134";"0";"0";"136";"0.4";"0";"0";"0";"0";"0.2";"0.1";"0"
"1258";"388400 ";"2018JJ00";"141";"0";"0";"143";"0.4";"0";"0";"0";"0";"0.2";"0.1";"0"
"1259";"388400 ";"2019JJ00";"143";"0";"0";"144";"0.4";"0";"0";"0";"0";"0.2";"0.1";"0"
"1260";"389100 ";"1990JJ00";"816";"0";"0.2";"822";"1.6";"0.1";"0";"0";"45.1";"2";"1.1";"0.1"
"1261";"389100 ";"1991JJ00";"918";"0";"0.2";"924";"1.6";"0.1";"0";"0";"36.5";"33.3";"0.9";"0.1"
"1262";"389100 ";"1992JJ00";"856";"0";"0.3";"863";"1.7";"0.1";"0";"0";"27.8";"49";"0.9";"0.1"
"1263";"389100 ";"1993JJ00";"923";"0";"0.3";"931";"1.7";"0.1";"0";"0";"19.1";"48.9";"0.9";"0.1"
"1264";"389100 ";"1994JJ00";"864";"0";"0.4";"874";"1.7";"0.1";"0";"0";"10.5";"33.1";"0.8";"0.1"
"1265";"389100 ";"1995JJ00";"894";"0";"0.4";"912";"1.6";"0.1";"0";"0";"1.8";"1.5";"0.8";"0.1"
"1266";"389100 ";"1996JJ00";"1027";"0";"0.6";"1050";"1.5";"0.1";"0";"0";"1.5";"1.4";"0.8";"0.1"
"1267";"389100 ";"1997JJ00";"908";"0";"0.6";"932";"1.5";"0";"0";"0";"1";"1.3";"0.8";"0.1"
"1268";"389100 ";"1998JJ00";"886";"0";"0.6";"911";"1.5";"0";"0";"0";"0.5";"1.2";"0.8";"0"
"1269";"389100 ";"1999JJ00";"850";"0";"0.6";"870";"1.5";"0";"0";"0";"0.3";"1.2";"0.7";"0"
"1270";"389100 ";"2000JJ00";"849";"0";"0.6";"907";"1.4";"0";"0";"0";"0.1";"1.1";"0.6";"0.1"
"1271";"389100 ";"2001JJ00";"911";"0";"0.5";"979";"1.5";"0";"0";"0";"0.1";"1.2";"0.6";"0.1"
"1272";"389100 ";"2002JJ00";"857";"0";"0.5";"934";"1.4";"0";"0";"0";"0";"1.1";"0.6";"0.1"
"1273";"389100 ";"2003JJ00";"890";"0";"0.5";"979";"1.4";"0";"0";"0";"0";"1";"0.5";"0"
"1274";"389100 ";"2004JJ00";"950";"0";"0.4";"1049";"1.4";"0";"0";"0";"0";"1";"0.5";"0"
"1275";"389100 ";"2005JJ00";"871";"0";"0.4";"981";"1.2";"0";"0";"0";"0";"1";"0.5";"0"
"1276";"389100 ";"2006JJ00";"875";"0";"0.4";"995";"1.1";"0";"0";"0";"0";"0.9";"0.5";"0"
"1277";"389100 ";"2007JJ00";"801";"0";"0.5";"933";"1.1";"0";"0";"0";"0";"1";"0.5";"0"
"1278";"389100 ";"2008JJ00";"861";"0";"0.5";"1006";"1.1";"0";"0";"0";"0";"1";"0.5";"0"
"1279";"389100 ";"2009JJ00";"862";"0";"0.4";"1014";"1";"0";"0";"0";"0";"1";"0.5";"0"
"1280";"389100 ";"2010JJ00";"1090";"0";"0.5";"1247";"1.2";"0";"0";"0";"0";"1.1";"0.5";"0"
"1281";"389100 ";"2011JJ00";"890";"0";"0.4";"1051";"1";"0";"0";"0";"0";"1.1";"0.5";"0"
"1282";"389100 ";"2012JJ00";"1068";"0";"0.5";"1234";"1.1";"0";"0";"0";"0";"1.1";"0.5";"0"
"1283";"389100 ";"2013JJ00";"1111";"0";"0.5";"1240";"1.1";"0";"0";"0";"0";"1.1";"0.5";"0"
"1284";"389100 ";"2014JJ00";"914";"0";"0.5";"1022";"1";"0";"0";"0";"0";"1";"0.5";"0"
"1285";"389100 ";"2015JJ00";"999";"0";"0.2";"1111";"1";"0";"0";"0";"0";"1.1";"0.5";"0"
"1286";"389100 ";"2016JJ00";"1005";"0";"0.2";"1096";"1";"0";"0";"0";"0";"1.1";"0.5";"0"
"1287";"389100 ";"2017JJ00";"1035";"0";"0.2";"1126";"1";"0";"0";"0";"0";"1.2";"0.5";"0"
"1288";"389100 ";"2018JJ00";"1024";"0";"0.2";"1115";"0.9";"0";"0";"0";"0";"1.2";"0.5";"0"
"1289";"389100 ";"2019JJ00";"984";"0";"0.2";"1075";"0.9";"0";"0";"0";"0";"1.3";"0.5";"0"
"1290";"391600 ";"1990JJ00";"292";"0";"0.1";"294";"0.8";"0";"0";"0";"81.1";"1.5";"2.3";"0.1"
"1291";"391600 ";"1991JJ00";"341";"0";"0.1";"343";"0.8";"0";"0";"0";"65.5";"1.3";"2.2";"0.1"
"1292";"391600 ";"1992JJ00";"323";"0";"0.1";"326";"0.7";"0";"0";"0";"49.8";"1.3";"2.2";"0"
"1293";"391600 ";"1993JJ00";"346";"0";"0.1";"349";"0.7";"0";"0";"0";"34.2";"1.2";"2.1";"0"
"1294";"391600 ";"1994JJ00";"310";"0";"0.1";"314";"0.6";"0";"0";"0";"18.6";"1.1";"2.1";"0"
"1295";"391600 ";"1995JJ00";"336";"0";"0.1";"340";"0.8";"0";"0";"0";"3";"1";"2";"0"
"1296";"391600 ";"1996JJ00";"376";"0";"0.2";"381";"0.7";"0";"0";"0";"2.8";"1";"1.9";"0"
"1297";"391600 ";"1997JJ00";"340";"0";"0.2";"345";"0.7";"0";"0";"0";"2";"0.9";"1.8";"0"
"1298";"391600 ";"1998JJ00";"336";"0";"0.2";"341";"0.6";"0";"0";"0";"1.1";"0.8";"1.7";"0"
"1299";"391600 ";"1999JJ00";"325";"0";"0.2";"331";"0.6";"0";"0";"0";"0.6";"0.8";"1.6";"0"
"1300";"391600 ";"2000JJ00";"327";"0";"0.2";"333";"0.7";"0";"0";"0";"0.3";"0.7";"1.5";"0"
"1301";"391600 ";"2001JJ00";"355";"0";"0.2";"360";"0.7";"0";"0";"0";"0.1";"0.8";"1.3";"0"
"1302";"391600 ";"2002JJ00";"310";"0";"0.1";"314";"0.6";"0";"0";"0";"0";"0.8";"1.2";"0"
"1303";"391600 ";"2003JJ00";"298";"0";"0.1";"302";"0.6";"0";"0";"0";"0";"0.7";"1";"0"
"1304";"391600 ";"2004JJ00";"307";"0";"0.1";"311";"0.6";"0";"0";"0";"0";"0.7";"0.9";"0"
"1305";"391600 ";"2005JJ00";"286";"0";"0.1";"290";"0.5";"0";"0";"0";"0";"0.7";"1";"0"
"1306";"391600 ";"2006JJ00";"283";"0";"0.1";"286";"0.5";"0";"0";"0";"0";"0.7";"1.1";"0"
"1307";"391600 ";"2007JJ00";"261";"0";"0.1";"264";"0.5";"0";"0";"0";"0";"0.6";"1.1";"0"
"1308";"391600 ";"2008JJ00";"274";"0";"0.1";"277";"0.5";"0";"0";"0";"0";"0.6";"1.2";"0"
"1309";"391600 ";"2009JJ00";"262";"0";"0.1";"266";"0.4";"0";"0";"0";"0";"0.7";"1";"0"
"1310";"391600 ";"2010JJ00";"347";"0";"0.1";"351";"0.5";"0";"0";"0";"0";"0.8";"1.1";"0"
"1311";"391600 ";"2011JJ00";"297";"0";"0.1";"300";"0.5";"0";"0";"0";"0";"0.9";"1.1";"0"
"1312";"391600 ";"2012JJ00";"301";"0";"0.1";"304";"0.5";"0";"0";"0";"0";"0.9";"0.9";"0"
"1313";"391600 ";"2013JJ00";"280";"0";"0.1";"283";"0.4";"0";"0";"0";"0";"1";"1.1";"0"
"1314";"391600 ";"2014JJ00";"242";"0";"0.1";"245";"0.4";"0";"0";"0";"0";"0.9";"1.1";"0"
"1315";"391600 ";"2015JJ00";"258";"0";"0";"260";"0.4";"0";"0";"0";"0";"0.8";"1.2";"0"
"1316";"391600 ";"2016JJ00";"243";"0";"0";"245";"0.4";"0";"0";"0";"0";"0.7";"1.2";"0"
"1317";"391600 ";"2017JJ00";"190";"0";"0";"191";"0.3";"0";"0";"0";"0";"0.7";"1";"0"
"1318";"391600 ";"2018JJ00";"194";"0";"0";"196";"0.3";"0";"0";"0";"0";"0.6";"0.7";"0"
"1319";"391600 ";"2019JJ00";"188";"0";"0";"190";"0.3";"0";"0";"0";"0";"0.6";"0.7";"0"
"1320";"396300 ";"1990JJ00";"578";"0";"0.1";"581";"2";"0.1";"0";"0";"157.4";"1.6";"1.4";"0.1"
"1321";"396300 ";"1991JJ00";"643";"0";"0.1";"647";"2";"0.1";"0";"0.1";"127.2";"1.5";"1.3";"0.1"
"1322";"396300 ";"1992JJ00";"609";"0";"0.2";"613";"2.2";"0.1";"0";"0.1";"97";"1.5";"1.3";"0.1"
"1323";"396300 ";"1993JJ00";"650";"0";"0.2";"655";"2.1";"0.1";"0";"0.1";"66.7";"1.4";"1.2";"0.1"
"1324";"396300 ";"1994JJ00";"613";"0";"0.2";"620";"2.3";"0.1";"0";"0.1";"36.5";"1.3";"1.1";"0.1"
"1325";"396300 ";"1995JJ00";"633";"0";"0.3";"641";"1.9";"0.1";"0";"0";"6.3";"1.2";"1";"0.1"
"1326";"396300 ";"1996JJ00";"715";"0";"0.3";"724";"1.8";"0.1";"0.1";"0";"5.5";"1.1";"1";"0.1"
"1327";"396300 ";"1997JJ00";"642";"0";"0.4";"652";"1.6";"0.1";"0.1";"0";"3.7";"1";"1";"0.1"
"1328";"396300 ";"1998JJ00";"630";"0";"0.4";"640";"1.6";"0.1";"0.1";"0";"1.8";"0.9";"1";"0.1"
"1329";"396300 ";"1999JJ00";"613";"0";"0.3";"623";"1.6";"0.1";"0.1";"0";"0.9";"0.9";"1";"0.1"
"1330";"396300 ";"2000JJ00";"612";"0";"0.4";"622";"1.7";"0";"0.1";"0";"0.5";"0.8";"1";"0.1"
"1331";"396300 ";"2001JJ00";"653";"0";"0.3";"662";"1.7";"0";"0.1";"0";"0.2";"0.9";"1";"0.1"
"1332";"396300 ";"2002JJ00";"623";"0";"0.3";"631";"1.6";"0";"0.1";"0";"0";"0.9";"1";"0.1"
"1333";"396300 ";"2003JJ00";"650";"0";"0.3";"659";"1.6";"0";"0.1";"0";"0";"0.9";"1";"0.1"
"1334";"396300 ";"2004JJ00";"686";"0";"0.3";"694";"1.7";"0";"0.1";"0";"0";"0.9";"1";"0.1"
"1335";"396300 ";"2005JJ00";"641";"0";"0.3";"649";"1.5";"0";"0.1";"0";"0";"0.9";"1";"0.1"
"1336";"396300 ";"2006JJ00";"649";"0";"0.3";"657";"1.5";"0";"0.1";"0";"0";"0.9";"1";"0.1"
"1337";"396300 ";"2007JJ00";"593";"0";"0.3";"602";"1.4";"0";"0.1";"0";"0";"0.9";"1";"0"
"1338";"396300 ";"2008JJ00";"616";"0";"0.3";"624";"1.4";"0";"0.1";"0";"0";"0.9";"1";"0"
"1339";"396300 ";"2009JJ00";"622";"0";"0.3";"631";"1.3";"0";"0.1";"0";"0";"1";"0.9";"0"
"1340";"396300 ";"2010JJ00";"506";"0";"0.2";"512";"1.1";"0";"0.1";"0";"0";"1";"0.9";"0"
"1341";"396300 ";"2011JJ00";"416";"0";"0.1";"421";"1";"0";"0.1";"0";"0";"0.9";"0.9";"0"
"1342";"396300 ";"2012JJ00";"441";"0";"0.1";"446";"0.9";"0";"0.1";"0";"0";"0.9";"0.8";"0"
"1343";"396300 ";"2013JJ00";"426";"0";"0.1";"431";"0.8";"0";"0.1";"0";"0";"0.8";"0.8";"0"
"1344";"396300 ";"2014JJ00";"362";"0";"0.1";"367";"0.8";"0";"0.1";"0";"0";"0.7";"0.8";"0"
"1345";"396300 ";"2015JJ00";"377";"0";"0.1";"380";"0.7";"0";"0.1";"0";"0";"0.7";"0.8";"0"
"1346";"396300 ";"2016JJ00";"403";"0";"0.1";"406";"0.8";"0";"0.1";"0";"0";"0.8";"0.8";"0"
"1347";"396300 ";"2017JJ00";"434";"0";"0.1";"438";"0.8";"0";"0.1";"0";"0";"1";"0.8";"0"
"1348";"396300 ";"2018JJ00";"447";"0";"0.1";"451";"0.7";"0";"0.1";"0";"0";"0.8";"0.8";"0"
"1349";"396300 ";"2019JJ00";"436";"0";"0.1";"439";"0.7";"0";"0.1";"0";"0";"0.8";"0.8";"0"
"1350";"402000 ";"1990JJ00";"529";"0";"0.1";"532";"1.1";"0.1";"0";"0";"22.7";"0.9";"0.4";"0"
"1351";"402000 ";"1991JJ00";"596";"0";"0.1";"599";"1.1";"0.1";"0";"0";"18.4";"0.8";"0.3";"0"
"1352";"402000 ";"1992JJ00";"556";"0";"0.2";"560";"1.2";"0.1";"0";"0";"14";"0.8";"0.3";"0"
"1353";"402000 ";"1993JJ00";"598";"0";"0.2";"604";"1.1";"0.1";"0";"0";"9.6";"0.8";"0.3";"0"
"1354";"402000 ";"1994JJ00";"560";"0";"0.2";"566";"1.2";"0.1";"0";"0";"5.3";"0.7";"0.3";"0"
"1355";"402000 ";"1995JJ00";"580";"0";"0.3";"587";"1.1";"0.1";"0";"0";"0.9";"0.7";"0.3";"0"
"1356";"402000 ";"1996JJ00";"666";"0";"0.4";"676";"1.2";"0.2";"0";"0";"0.8";"0.6";"0.3";"0"
"1357";"402000 ";"1997JJ00";"589";"0";"0.4";"599";"0.9";"0.1";"0";"0";"0.5";"0.6";"0.3";"0"
"1358";"402000 ";"1998JJ00";"574";"0";"0.4";"584";"0.9";"0.1";"0";"0";"0.3";"0.5";"0.2";"0"
"1359";"402000 ";"1999JJ00";"550";"0";"0.4";"560";"0.8";"0";"0";"0";"0.1";"0.5";"0.2";"0"
"1360";"402000 ";"2000JJ00";"550";"0";"0.4";"560";"1";"0.1";"0";"0";"0.1";"0.5";"0.2";"0"
"1361";"402000 ";"2001JJ00";"590";"0";"0.3";"599";"1.1";"0";"0";"0";"0";"0.6";"0.2";"0"
"1362";"402000 ";"2002JJ00";"585";"0";"0.3";"593";"1.1";"0";"0";"0";"0";"0.6";"0.2";"0"
"1363";"402000 ";"2003JJ00";"636";"0";"0.3";"645";"1.1";"0.1";"0";"0";"0";"0.6";"0.2";"0"
"1364";"402000 ";"2004JJ00";"661";"0";"0.3";"669";"1";"0";"0";"0";"0";"0.6";"0.2";"0"
"1365";"402000 ";"2005JJ00";"596";"0";"0.3";"604";"0.9";"0";"0";"0";"0";"0.6";"0.2";"0"
"1366";"402000 ";"2006JJ00";"586";"0";"0.3";"594";"0.9";"0";"0";"0";"0";"0.6";"0.2";"0"
"1367";"402000 ";"2007JJ00";"540";"0";"0.3";"548";"0.8";"0";"0";"0";"0";"0.6";"0.2";"0"
"1368";"402000 ";"2008JJ00";"584";"0";"0.3";"593";"0.8";"0";"0";"0";"0";"0.7";"0.2";"0"
"1369";"402000 ";"2009JJ00";"552";"0";"0.3";"560";"0.7";"0";"0";"0";"0";"0.6";"0.2";"0"
"1370";"402000 ";"2010JJ00";"487";"0";"0.2";"492";"0.6";"0";"0";"0";"0";"0.6";"0.2";"0"
"1371";"402000 ";"2011JJ00";"378";"0";"0.2";"383";"0.6";"0";"0";"0";"0";"0.5";"0.2";"0"
"1372";"402000 ";"2012JJ00";"373";"0";"0.1";"377";"0.5";"0";"0";"0";"0";"0.5";"0.3";"0"
"1373";"402000 ";"2013JJ00";"354";"0";"0.1";"358";"0.5";"0";"0";"0";"0";"0.5";"0.2";"0"
"1374";"402000 ";"2014JJ00";"294";"0";"0.1";"298";"0.4";"0";"0";"0";"0";"0.4";"0.1";"0"
"1375";"402000 ";"2015JJ00";"299";"0";"0.1";"301";"0.4";"0";"0";"0";"0";"0.4";"0.1";"0"
"1376";"402000 ";"2016JJ00";"294";"0";"0.1";"296";"0.4";"0";"0";"0";"0";"0.4";"0.1";"0"
"1377";"402000 ";"2017JJ00";"339";"0";"0.1";"342";"0.4";"0";"0";"0";"0";"0.3";"0.1";"0"
"1378";"402000 ";"2018JJ00";"332";"0";"0.1";"334";"0.4";"0";"0";"0";"0";"0.3";"0.1";"0"
"1379";"402000 ";"2019JJ00";"320";"0";"0.1";"322";"0.3";"0";"0";"0";"0";"0.3";"0.1";"0"
"1380";"300010 ";"1990JJ00";"1948";"0";"0.5";"1964";"14.3";"0.8";"0.1";"0.3";"310";"36.2";"9.4";"1"
"1381";"300010 ";"1991JJ00";"2060";"0";"0.5";"2078";"14.1";"0.8";"0.2";"0.3";"250.5";"32";"8.6";"0.9"
"1382";"300010 ";"1992JJ00";"2064";"0";"0.5";"2084";"14.1";"0.9";"0.2";"0.3";"191";"30.3";"8";"0.9"
"1383";"300010 ";"1993JJ00";"2143";"0";"0.5";"2165";"13.3";"0.9";"0.2";"0.3";"131.5";"28";"7.5";"0.8"
"1384";"300010 ";"1994JJ00";"2115";"0";"0.5";"2140";"12.9";"0.9";"0.2";"0.3";"72";"26.1";"7";"0.8"
"1385";"300010 ";"1995JJ00";"2158";"0";"0.6";"2185";"11.5";"0.8";"0.2";"0.3";"12.5";"24.7";"5.8";"0.7"
"1386";"300010 ";"1996JJ00";"2278";"0";"0.7";"2307";"10.8";"0.7";"0.2";"0.3";"11.3";"23";"5.3";"0.7"
"1387";"300010 ";"1997JJ00";"2228";"0";"0.7";"2259";"10.1";"0.4";"0.3";"0.2";"7.8";"21.7";"5";"0.6"
"1388";"300010 ";"1998JJ00";"2241";"0";"0.6";"2271";"9.7";"0.4";"0.3";"0.2";"3.9";"20";"4.6";"0.6"
"1389";"300010 ";"1999JJ00";"2294";"0";"0.6";"2324";"9.7";"0.4";"0.3";"0.2";"2";"19.3";"4.3";"0.6"
"1390";"300010 ";"2000JJ00";"2297";"0.1";"0.6";"2328";"9.3";"0.2";"0.3";"0.2";"1";"18.4";"3.9";"0.6"
"1391";"300010 ";"2001JJ00";"2834";"0.1";"0.6";"2870";"10.5";"0.1";"0.5";"0.3";"0.4";"26.3";"4.4";"0.7"
"1392";"300010 ";"2002JJ00";"2869";"0.1";"0.6";"2904";"10.2";"0.1";"0.5";"0.3";"0";"27";"4.1";"0.7"
"1393";"300010 ";"2003JJ00";"2944";"0.1";"0.6";"2980";"9.8";"0.1";"0.5";"0.2";"0";"27.3";"3.9";"0.6"
"1394";"300010 ";"2004JJ00";"3117";"0.1";"0.6";"3152";"9.8";"0.1";"0.6";"0.2";"0";"28.2";"3.8";"0.6"
"1395";"300010 ";"2005JJ00";"3246";"0.1";"0.6";"3283";"9.8";"0";"0.6";"0.2";"0";"31";"3.9";"0.6"
"1396";"300010 ";"2006JJ00";"3424";"0.1";"0.6";"3463";"9.9";"0";"0.7";"0.3";"0";"33.4";"4";"0.6"
"1397";"300010 ";"2007JJ00";"3413";"0.1";"0.6";"3452";"9.6";"0";"0.7";"0.2";"0";"33.6";"4.1";"0.6"
"1398";"300010 ";"2008JJ00";"3615";"0.1";"0.7";"3656";"9.6";"0";"0.7";"0.2";"0";"35.3";"4.1";"0.6"
"1399";"300010 ";"2009JJ00";"3496";"0.1";"0.6";"3533";"8.9";"0";"0.6";"0.2";"0";"32.8";"3.8";"0.6"
"1400";"300010 ";"2010JJ00";"3229";"0.1";"0.5";"3260";"8.2";"0";"0.6";"0.2";"0";"29.5";"3.6";"0.5"
"1401";"300010 ";"2011JJ00";"3107";"0.1";"0.4";"3137";"7.8";"0";"0.6";"0.2";"0";"29.3";"3.7";"0.5"
"1402";"300010 ";"2012JJ00";"3214";"0.1";"0.4";"3244";"7.6";"0";"0.6";"0.2";"0";"29.5";"3.6";"0.5"
"1403";"300010 ";"2013JJ00";"3234";"0.1";"0.4";"3264";"7.6";"0";"0.6";"0.2";"0";"28.4";"3.4";"0.4"
"1404";"300010 ";"2014JJ00";"2981";"0.1";"0.4";"3008";"7.1";"0";"0.5";"0.2";"0";"25.7";"3.3";"0.4"
"1405";"300010 ";"2015JJ00";"3052";"0.1";"0.3";"3077";"7.2";"0";"0.5";"0.2";"0";"25.5";"3.4";"0.4"
